kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
7825899,K00896.03,3,CANDIDATE,1.0,28.8672107,9.563718,1.51,0.14,-0.05,0.016562999999999998,0.000572,-0.0013449999999999998,0.7859999999999999,0.04,-0.038,5191,1.4247707923168884,0.08762635198030057,-0.13465108197057046,639,7825899,28.867,0.013,0.8854404498019439,0.09146555661297777,0.9869746882419165,0.013,0.9741440172947715
9820483,K00953.01,1,CANDIDATE,1.0,3.584101048,152.47115,4.66,1.34,-0.44,0.046303,0.0006889999999999999,-0.000371,0.971,0.091,-0.08199999999999999,5739,4.920529226041404,0.46691780153053786,-0.41740001230218277,1705,9820483,3.584,2.3e-06,0.9975989262252087,1.2843335686783047e-14,1.0,2.3e-06,0.9999977
9823457,K00954.01,1,CANDIDATE,1.0,8.11528727,49.552048,3.1,0.9,-0.3,0.031988,0.0006519999999999999,-0.005034,0.919,0.046,-0.044000000000000004,5926,3.2172592216838662,0.173877780297233,-0.5292182019656261,1706,9823457,8.115,0.0081,0.997499031911724,1.8515913843954056e-05,0.9999999535753262,0.0081,0.9918999539513661
9823457,K00954.02,2,CANDIDATE,1.0,36.9250409,30.908642,3.01,0.88,-0.29,0.031099,7.900000000000001e-05,-0.0035020000000000003,0.919,0.046,-0.044000000000000004,5926,3.1278462090517247,0.15676397778392678,-0.3827352101967177,1707,9823457,36.925,0.00032,0.9952711363673944,0.0015411918536943493,0.9999926659826474,0.00032,0.9996726683295329
5956342,K01052.01,1,CANDIDATE,1.0,17.02902786,24.106216,2.54,0.38,-0.41,0.021839,0.000718,-0.000538,0.973,0.059000000000000004,-0.055,5839,2.3255680071576896,0.1604096719773269,-0.14339699892524804,1425,5956342,17.029,5.7e-05,0.9878998051659237,0.004009999315336112,0.9999506861643277,5.7e-05,0.9998936889752164
5956342,K01052.02,2,CANDIDATE,0.945,6.84619236,16.315655,1.67,0.25,-0.27,0.014341,0.000666,-0.0005650000000000001,0.973,0.059000000000000004,-0.055,5839,1.527129025626101,0.11663877015503525,-0.10522104765714664,1426,5956342,6.846,4.4e-05,0.9545417146916952,0.015586782577390147,0.9992459551487022,4.4e-05,0.9992019883266756
5956342,K01052.03,3,CANDIDATE,0.765,67.83216379999999,12.3348,2.39,0.35,-0.38,0.02055,0.001091,-0.0006349999999999999,0.973,0.059000000000000004,-0.055,5839,2.188306357758621,0.1763647484259472,-0.14097240732013777,1427,5956342,67.832,0.00062,0.947494607499337,0.11688794412210289,0.9926653217241368,0.00062,0.9920498692246679
5956342,K01052.04,4,CANDIDATE,0.815,43.13121470000001,8.868775,2.39,0.35,-0.39,0.020505,0.005549,-0.001363,0.973,0.059000000000000004,-0.055,5839,2.1835144460263023,0.6055480008775003,-0.19052567731641723,1428,5956342,43.131,0.026,0.8860504028265338,0.13610387635051627,0.9797388852591593,0.026,0.9542656742424211
2849805,K01116.01,1,CANDIDATE,1.0,3.749105745,32.216377,1.68,0.26,-0.13,0.015686000000000002,0.000628,-0.003078,1.056,0.045,-0.043,5751,1.8128404560785303,0.10599737719815401,-0.3633047649736157,1721,2849805,3.749,0.00031,0.9951005147794614,0.0005781226657127426,0.9999971519038571,0.00031,0.9996871527867669
3003992,K01119.01,1,FALSE POSITIVE,0.0,7.24476126,22.17508,0.65,0.14,-0.07,0.0068390000000000005,0.00026000000000000003,-0.000218,0.878,0.065,-0.059000000000000004,5370,0.6571591743329976,0.05469061861938646,-0.048876364548014535,1746,3003992,7.245,0.01,0.9825306343622067,0.004811650762013731,0.9999140353598456,0.01,0.9899148950062471
3003992,K01119.02,2,FALSE POSITIVE,0.0,13.55480534,16.048447,0.62,0.12,-0.07,0.006462000000000001,0.000244,-0.000369,0.878,0.065,-0.059000000000000004,5370,0.6209332628366474,0.05160279917841885,-0.05475615758563064,1747,3003992,13.555,0.85,0.955107938893806,0.018952987405049797,0.9990919600735985,0.85,0.1498637940110398
3859079,K01199.01,1,CANDIDATE,1.0,53.529270200000006,26.765734,2.28,0.15,-0.08,0.029542,0.000732,-0.001236,0.7140000000000001,0.032,-0.031,4736,2.3084557877548453,0.11821930576939842,-0.139189504286331,1442,3859079,53.529,0.00013,0.9933462195914954,0.0051121947011053635,0.9999655807740824,0.00013,0.9998355852485817
3444588,K01202.01,1,CANDIDATE,0.99,0.928310036,13.576488500000002,1.16,0.05,-0.06,0.017601,0.000875,-0.000618,0.698,0.033,-0.032,4109,1.3445477219041027,0.0922421875616048,-0.07764243702111132,1479,3444588,0.928,0.00043,0.9247180356994295,0.02378505149853908,0.998016463225175,0.00043,0.9975873161459882
3962243,K01203.01,1,CANDIDATE,0.9990000000000001,31.8841473,21.641197,3.7,0.6,-0.2,0.03477,1.3e-05,-0.007395,0.914,0.057999999999999996,-0.053,5778,3.4780381553611877,0.22071084728178683,-0.7667215293479199,1480,3962243,31.884,0.017,0.9843811200886597,0.009082945389927117,0.9998545626307617,0.017,0.9828570350660387
3962243,K01203.02,2,CANDIDATE,0.985,14.12847677,18.86908,2.73,0.44,-0.15,0.025658,0.002889,-0.00293,0.914,0.057999999999999996,-0.053,5778,2.5665660911779513,0.3317210553219627,-0.32870927803121264,1481,3962243,14.128,0.0002,0.9719660408585253,0.010885066617278583,0.9996825921400087,0.0002,0.9994826556215807
3962243,K01203.03,3,CANDIDATE,0.8290000000000001,48.64785429999999,10.06212,4.14,0.67,-0.23,0.038915,69.74292,-0.650998,0.914,0.057999999999999996,-0.053,5778,3.892661915901082,6976.374373838318,-65.11962857358013,1482,3962243,48.648,0.97,0.9101825373306205,0.12215538639833276,0.9862682067372671,0.97,0.02958804620211804
10843203,K01287.01,1,FALSE POSITIVE,0.0,4.429633087,189.43683,32.12,5.68,-3.05,0.363622,4.790401,-0.137441,1.1079999999999999,0.10300000000000001,-0.09300000000000001,5344,44.0933775709791,580.9060466713394,-17.072293808202605,1945,10843203,4.43,0.99,0.997598926225864,6.953512939077139e-18,1.0,0.99,0.010000000000000009
10682541,K00751.01,1,CANDIDATE,1.0,4.99677968,24.283327,2.78,0.52,-0.23,0.030014,0.004603,-0.002436,0.847,0.07200000000000001,-0.065,5339,2.7822153615970295,0.4878472778035446,-0.3107690857510752,1268,10682541,4.997,0.0022,0.9870979629214444,0.002987622231414665,0.9999608327425742,0.0022,0.9977609189105405
10797460,K00752.01,1,CANDIDATE,1.0,9.48803557,28.47082,2.26,0.26,-0.15,0.022344,0.0008320000000000001,-0.000528,0.9490000000000001,0.053,-0.05,5465,2.3206550527309338,0.15577014008678497,-0.13400300714597996,1269,10797460,9.488,0.00068,0.9929019687104951,0.0014032354096156336,0.9999899544916659,0.00068,0.9993099613226116
10797460,K00752.02,2,CANDIDATE,0.9690000000000001,54.4183827,20.109507,2.83,0.32,-0.19,0.027954000000000003,0.009078,-0.001347,0.9490000000000001,0.053,-0.05,5465,2.9033114636609616,0.9566847943322199,-0.20729408352518333,1270,10797460,54.418,0.0058,0.9834377815244052,0.019946319349919486,0.9996572444274779,0.0058,0.9938592324097986
3531558,K00118.01,1,CANDIDATE,0.912,24.99324319,48.44607,2.29,0.12,-0.08,0.015956,0.001773,-0.000951,1.4140000000000001,0.061,-0.057999999999999996,5718,2.469203550339794,0.29432542324653366,-0.17865221722247226,147,3531558,24.993,0.00013,0.997494457076442,3.337580171410031e-05,0.9999999161626469,0.00013,0.9998699161735458
5358624,K00830.01,1,CANDIDATE,0.99,3.525632539,2078.4102,11.58,0.9,-0.48,0.13372,1.1e-05,-0.00028900000000000003,0.757,0.038,-0.035,5150,11.07836584885477,0.5561142239284335,-0.5127690747352113,964,5358624,3.526,0.00065,0.9975989262258647,3.2378732681695766e-185,1.0,0.00065,0.99935
5372966,K00832.01,1,FALSE POSITIVE,0.0,9.286358079,1748.3405,17.61,4.05,-1.87,0.19639,0.000186,-0.00022,0.672,0.053,-0.048,5670,14.443488462119308,1.1392263102829325,-1.031804614699621,966,5372966,9.286,0.035,0.9975989262258647,6.330334027474859e-156,1.0,0.035,0.965
7849854,K00897.01,1,CANDIDATE,1.0,2.052349884,943.8128,13.12,2.01,-1.18,0.11123,0.000372,-0.000762,1.1420000000000001,0.067,-0.062,5855,13.901814743581678,0.8169296985216289,-0.7607244945894965,640,7849854,2.052,0.0013,0.9975989262258647,9.955101239586318e-85,1.0,0.0013,0.9987
11449844,K00125.01,1,CANDIDATE,0.92,38.47876629,1014.9963,13.26,1.78,-0.59,0.138123,9.7e-05,-7e-05,0.8140000000000001,0.035,-0.033,5510,12.30478027866222,0.5291458830323017,-0.49888142010419995,192,11449844,38.479,0.00094,0.9975989262258647,1.080237671440841e-90,1.0,0.00094,0.99906
7870390,K00898.01,1,CANDIDATE,1.0,9.770448599999998,46.716137,2.23,0.14,-0.2,0.040133,0.000867,-0.000474,0.613,0.018000000000000002,-0.018000000000000002,3906,2.692437032044425,0.09815137969773789,-0.08521574593230187,641,7870390,9.77,3.7e-05,0.997433441518385,3.421588870488952e-05,0.9999999119539404,3.7e-05,0.9999629119571982
